p1,p2,p3,p4,q1,q2,q3,q4
2.849623919,0.54192549,1.174081206,0.498513013,2.660000324,25.76000214,5.170000553,26.90000153
1.307477355,0.858948767,1.03948772,0.43892619,14.30999947,15.02999973,9.369999886,29.79999924
1.279952526,0.342712164,1.116838455,0.40358603,16.86000252,21.68000412,5.820001125,63.58000565
1.630952358,0.436553031,1.157142878,0.632842779,17.6400013,10.56000137,0.700000048,12.9100008
2.906542063,1.097959161,2.348214388,0.780638516,8.559999466,9.799999237,1.119999886,19.41999817
1.212804317,0.520806253,0.514285743,0.729204357,11.09000015,15.38000107,1.399999976,22.12000084
0.997242689,0.738396585,1.348684192,0.570116639,10.88000011,16.59000015,6.079999924,40.29000092
1.507666111,0.467229396,2.543778896,0.549362302,5.869999886,20.13999939,4.340000153,21.17000008
1.237102032,0.393370867,1.102739692,0.373163581,9.109999657,15.98999882,1.460000038,10.21000004
2.114691496,0.456783056,1.257294416,0.430476189,18.31000137,17.46999931,3.769999981,10.50000095
3.340857744,0.467269808,1.191780806,1.220289826,4.429999352,18.78999901,0.729999959,3.449999571
1.18936336,0.363506764,2.660714388,0.540810943,12.4100008,28.06000328,0.560000062,18.99000168
1.235540032,0.437456012,1.303630352,0.454545438,14.35000229,42.61000443,3.03000021,72.82000732
1.270270228,0.632978737,1.233333349,0.387838542,1.4799999,5.63999939,1.499999881,19.56999969
1.333030343,0.1875,1.510331382,0.296045214,33,8,0,8.849999428
1.705334425,0.67013526,1.611842155,0.368639052,11.81000042,9.609999657,3.0400002,16.89999962
1.422069073,0.504000008,0.992307663,0.600614429,7.249999523,12.49999905,1.299999833,19.52999687
1.462533712,0.548816562,1.203007579,0.229991004,18.55000114,20.28000259,1.329999924,44.48000336
1.668341637,0.790378034,0.862500012,0.517946422,9.949999809,8.729999542,1.599999905,22.01000023
2.12480855,0.551061034,0.669590652,0.719208181,26.11999893,30.15999794,6.839999676,13.63999939
1.177800655,0.416938782,1.383059502,0.761940897,19.46000099,49.00000763,7.910000801,13.19000149
2.301724195,0.920289814,1.603550315,0.638941407,5.800000191,8.279999733,1.690000057,5.289999962
0.699065447,0.525943398,1.636363626,0.214354992,10.69999981,4.239999771,1.210000038,10.31000042
1.899521589,0.359838247,1.735632181,0.437623799,6.269999981,7.420000076,1.73999989,10.09999943
1.28125,0.55047822,0.720930219,0.54126215,2.880000114,9.409999847,1.720000029,4.119999886
1.575000048,0.484042555,3.764444351,0.352572113,10.00000191,11.28000069,2.250000238,7.970001221
3.929333448,1.384285688,1.894736767,0.415472776,7.500000954,7.000000477,2.850000381,87.25000763
1.440941215,0.546074152,0.736625493,0.314263791,21.24999809,36.67999649,4.859999657,52.08999634
2.201563835,0.851501703,1.527586222,0.616269529,11.51000023,17.97999954,2.900000095,12.17000008
0.943529427,0.866589308,1.510331382,0.393023252,8.5,8.619999886,0,4.300000191
1.462211132,0.350064903,1.592783451,0.454655975,16.01000214,23.11000061,1.940000176,41.13000488
1.487437129,0.426443219,0.532110095,0.360435873,11.93999958,10.73999977,1.090000033,11.93000031
1.477540374,0.373735607,1.942857027,0.456304222,22.93000221,57.34000778,1.050000072,14.99000168
1.52524364,0.521576762,2.288888931,0.483779401,11.28999901,24.09999847,4.499999523,24.65999794
1.642822623,0.451585978,0.461538464,0.461706787,20.69000053,11.97999859,12.21999931,18.27999878
1.911764741,0.800711751,0.827260494,0.347593606,14.96000004,5.619999886,7.409999847,11.21999931
1.587330818,0.365957439,1.544910192,0.411458343,16.26000214,21.15000153,1.670000196,13.44000149
3.42564106,0.738161564,0.255999982,0.313838542,1.949999809,7.179998875,4.999999523,36.41999817
1.435217857,0.54820627,0.196878746,0.702380955,16.97999954,8.920000076,8.329999924,6.720000744
2.159932613,0.693333328,1.11602211,1.291316509,5.940000057,1.5,1.810000062,3.569999933
1.849230766,0.465346545,1.718644023,0.73307544,9.75,20.19999886,5.899999619,15.50999832
1.0068326,0.45452711,1.689759016,0.417375475,20.49000168,49.59000397,3.32000041,32.92000198
1.572383165,0.144649059,1.484472036,0.462777764,4.490000248,37.47000504,1.610000134,18.00000191
3.278787851,1.685459852,2,0.645030439,1.649999976,3.370000124,0.199999988,4.929999828
1.617598653,0.47630924,1.448484898,0.918248177,12.1600008,24.06000137,1.650000215,6.850000858
1.22624433,0.43316412,0.990384579,0.298591554,4.420000553,5.910000324,1.0400002,3.550000191
2.647813082,0.264367819,1.394736886,0.361748368,13.26000309,7.830001831,4.180000782,41.41000748
1.609582067,0.324999988,1.6875,0.375121951,9.809999466,13.60000038,1.120000005,41
1.424375057,0.647196233,0.480555534,6.833333492,16.00000191,12.84000111,3.600000143,1.140000105
2.328000069,1.012731433,2.661111116,0.657918572,2.500000238,8.640001297,1.800000072,11.04999924
1.164256215,0.889555812,0.353808373,0.629067242,9.680001259,8.330000877,4.070000648,4.61000061
1.948255062,0.790000021,2.25,0.25730443,8.309999466,0.999999881,1.279999733,10.6099987
1.595758319,0.935937524,1.655555606,0.517733753,15.56000042,12.80000114,0.900000036,21.71000099
3.46666646,1.057755828,2.099999905,0.406455457,1.499999881,12.11999989,2.099999905,16.72999763
1.940000057,0.531850338,2.668789864,1.07214427,10,19.78000069,1.570000052,14.96999931
1.667560339,0.501382768,1.018087864,0.611125946,11.19000053,36.15999985,3.869999886,37.38999939
1.142690063,0.413043469,1.956204414,0.408886045,8.550000191,22.54000092,1.370000005,15.52999878
2.858064413,0.570647597,1.986187935,0.80991739,9.300000191,23.77999878,3.619999886,19.36000061
1.646382332,0.564446867,1.144160509,0.624945283,20.87000275,18.62000275,5.480000973,22.8500042
1.694096088,0.779059052,1.961587667,0.651208222,32.68999481,21.6799984,7.809999466,40.96999741
1.440251589,0.396588475,1.369713545,0.670569479,22.26000595,28.14000702,7.330001831,18.79000282
2.465838432,0.558425248,1.60299623,0.479142189,4.830000877,39.8800087,2.670000553,34.04000854
2.150146723,0.360576928,1.314893603,0.780827403,17.05000114,22.88000488,2.350000381,25.1400013
1.084581494,0.274584591,0.747379422,0.393396229,11.35000038,36.70999908,9.539999962,21.20000076
1.112820506,0.512526095,1.932692289,1.467656493,3.900000572,19.16000175,1.040000081,9.430001259
1.761124134,0.758700669,1.138810158,0.381802708,8.539999962,8.619999886,3.529999971,11.76000023
1.295284033,0.396392703,0.789731085,0.304333925,18.65999985,48.79000092,12.2699995,93.91000366
1.129884362,0.322024316,1.348178148,0.642914951,18.17000008,35.36999893,4.940000057,12.35000038
1.580327988,0.470817119,1.888297915,0.241616502,3.050000191,2.569999933,1.880000114,11.63000107
1.704545498,0.474838048,1.745901704,0.519500792,3.9599998,20.06999779,1.219999909,6.409999371
2.197095394,0.654632151,1.380281806,1.075877666,4.819999695,14.67999935,0.709999979,8.829999924
1.306944489,0.389114529,1.994565248,0.339442223,7.199999809,12.30999947,1.840000033,12.55000019
2.819648027,0.441484302,0.905741215,0.990468919,13.6400013,73.57000732,23.34000206,26.23000145
1.99294126,0.3539823,2.234939814,0.30376938,8.499999046,5.649999619,1.659999847,27.05999756
1.75444448,0.319758683,1.763157964,1.073365211,9.000000954,53.04000473,3.800000191,12.54000187
1.114406824,1.010115623,1.368653044,0.469512165,2.360000372,6.920000553,0,1.640000105
1.373119354,0.39320448,0.955555618,0.721530795,39.87999725,79.16999817,0.449999958,32.13999557
1.327695608,0.468737543,1.76363647,0.50369066,9.460000038,25.11000061,1.100000024,28.45000076
1.995644569,0.657830656,1.102966785,0.704041719,11.47999954,36.97000122,5.730000019,23.01000023
1.452182055,0.422954977,1.000972748,0.472664028,10.7699995,15.76999855,10.27999878,20.11999702
1.928810716,0.355289936,0.674074054,0.543698847,11.93999958,39.31999969,2.700000048,30.55000114
1.570232511,0.369904757,2.737499952,0.355707109,32.25,26.25,0.800000012,55.72000122
3.02245903,0.55482012,2.398095131,0.75637275,26.27000427,58.9200058,5.250000477,47.86000443
2.352352381,0.557246625,0.74000001,0.72096318,9.989999771,28.90999985,7.499999523,28.23999977
1.497058868,0.411179185,1.833333254,0.600907028,3.400000334,13.06000042,0.600000024,8.819999695
1.809334636,0.545777798,1.472602725,0.404605269,10.06999969,22.5,2.920000076,15.19999886
1.362745047,0.375253558,1.256637096,1.276315808,3.059999704,14.78999996,2.25999999,0.759999931
1.182186246,0.530695081,2.625,0.314768761,4.93999958,19.70999718,1.919999957,20.1099987
3.114285707,0.783505142,2.149999857,0.480113626,1.399999857,11.63999939,0.599999964,7.039999008
1.830137014,0.850746214,1.816666603,1.104132175,3.650000572,0.670000076,0.600000143,6.050001144
3.778869629,0.50159657,2.508532286,0.566235185,12.21000099,37.58000183,2.930000305,36.31000519
1.432500005,0.560707153,1.450980425,0.508403361,4,0,1.529999971,4.760000229
1.512982249,0.740196049,0.541938126,0.330044866,26.96000099,22.44000244,24.56000328,22.30000114
1.743988752,0.518537581,1.22177422,0.578482926,7.070000648,19.42000198,4.960000515,58.93000793
1.751769423,0.468710095,0.595635414,0.264272571,19.77999878,23.48999596,7.789999008,32.57999802
1.779141068,0.323805511,1.244078279,0.508401453,14.67000008,71.37000275,9.710000038,88.08000183
2.383908033,0.419413924,1.122549057,0.630123317,4.350000381,21.84000206,2.0400002,30.01000214
0.947524011,0.377912879,1.731221676,0.423950553,40.59000397,49.35000229,11.05000114,69.55999756
1.357976675,0.294642836,0.427594066,0.505241096,2.569999933,12.31999969,8.770000458,4.769999981
1.832727313,0.449760765,1.510331382,0.868951619,5.499999523,25.07999802,0,4.960000038
1.206008554,0.851044238,1.547406077,0.476170391,20.97000313,32.560009,5.590001106,47.4200058
2.084607601,0.396612555,1.40476191,0.498662144,39.23999405,28.33999443,5.039999008,41.10999298
1.391844034,0.488278627,1.622388124,0.416925937,11.27999973,14.93000031,6.699999332,16.06999969
1.949848056,0.646831512,2.485915422,0.533411503,6.580000401,12.94000053,1.420000196,8.529999733
1.048199773,0.501182973,1.303308845,0.51272577,17.2199955,25.3599968,5.439999104,24.35999489
2.204732418,0.353488386,0.402515739,0.631687284,9.720000267,10.75,3.179999828,14.57999992
1.566493988,0.632034659,1.239436626,0.854111373,5.789999485,18.47999763,0.710000038,7.539999485
1.622626543,0.290109903,0.81975311,0.343291163,12.64000034,4.550000191,4.050000191,19.75
1.1864748,0.481302768,1.510331382,0.729885042,34.74999619,8.289999008,0,8.699998856
1.856269121,0.633458614,1.46938777,1.477040887,6.539999485,15.95999908,1.959999919,3.919999838
2.946808577,0.613520384,1.650000095,0.663003623,1.879999995,7.840000153,0.200000003,2.730000019
3.790909052,0.484956652,2.144927502,1.137393713,2.199999809,19.61000061,0.689999938,7.059999466
4.501718044,0.835720301,1.032407403,1.373757362,8.73000145,23.74000549,2.160000563,5.03000164
1.191142201,0.416666657,1.036935687,0.653343916,12.86999893,22.55999756,7.309998989,25.26999855
2.263904095,0.602785647,2.125,0.729097009,9.169999123,38.76999283,1.359999895,23.91999817
1.463130713,0.421602786,1.759590745,0.693187237,15.4600029,40.18000793,3.910000801,20.99000359
2.195555449,0.518755019,0.971929848,0.375154138,4.5,12.52999878,2.849999905,32.43999481
2.129615068,0.387991458,1.602803826,1.249093056,12.72999954,32.81000137,2.139999866,8.270000458
2.088535786,0.608789623,1.083333254,0.343539178,8.810001373,13.88000202,0.600000083,19.27000237
0.95576036,0.305024236,2.20659709,0.409172148,21.69999886,39.20999527,5.759999752,16.78999901
1.582822084,0.582723796,2.488806009,0.673896015,4.889999866,28.70999718,2.680000067,38.27000046
3.319191933,0.583625734,1.923076987,0.272965878,4.949999809,8.550000191,0.129999995,3.809999943
2.875549078,0.605558813,1.737541556,0.633933783,6.829999447,16.90999794,3.009999752,17.20999908
2.099999905,0.322548032,1.991999984,0.768138826,6.500000477,19.78000259,1.250000119,6.340000153
1.373081446,0.487912089,2.555555582,0.747276723,8.470000267,13.64999962,1.440000057,18.36000061
1.315539122,0.434865892,1.842629433,0.632882893,18.9200058,26.10000801,5.020001411,62.16001511
1.804511309,0.751672864,1.447916746,0.478812158,10.64000034,13.44999981,3.839999914,29.96999741
1.129999995,0.458083838,2.079365253,0.683111966,1.999999881,3.339999676,0.629999936,10.53999901
1.766269445,0.79034692,1.085284233,0.799638987,10.90999889,6.629999161,5.980000019,16.62000084
1.508562922,0.698183954,1.853866339,0.975798786,40.29000473,120.0400085,15.26000214,136.7700195
1.086687326,0.582360566,0.450342476,0.604767859,9.690002441,15.42000198,5.840000629,7.970001221
1.655518413,0.438633949,3.029850721,0.402097881,5.980000019,28.11000061,2.00999999,20.02000046
2.143422365,1.57042253,1.382978797,0.395510823,10.10999966,1.419999957,0.470000029,12.92000008
1.473859906,0.384151787,1.011695862,0.510862172,8.990000725,44.80000305,3.420000553,29.46000481
1.429874897,0.346655697,1.643013,0.278356642,38.36000061,85.07000732,9.160000801,100.7700119
1.879144669,0.458985925,1.973180056,0.469138861,41.61999893,113.0100098,5.21999979,80.36000061
1.45108223,0.501312971,1.160621762,1.373336434,23.10000038,41.8900032,7.720000267,42.83000183
1.467653513,0.577191234,2.516736269,0.73375982,18.23999786,40.15999603,4.779999733,20.31999779
0.972821712,0.255602479,0.823924005,0.387299567,12.51000309,30.79000664,17.8900032,77.95001221
1.718823552,0.724749804,1.676575541,0.659383774,25.49999809,43.95999908,8.409999847,71.40000153
1.687975645,0.550679207,1.522658587,0.537410915,13.1400013,19.1400013,3.310000181,16.84000015
0.649063051,0.570028007,2.206477642,0.51758796,5.870000362,14.28000069,2.470000267,11.94000053
2.372340441,0.937777758,1.99799192,1.15031147,3.759999752,15.75000095,4.980000019,12.8399992
1.885945559,0.839777529,0.964083195,0.395913363,13.5899992,37.75999451,5.289999485,57.25999832
3.276736498,0.567081571,1.093117476,0.720743001,9.069999695,7.230000973,2.470000267,16.15000153
1.288911462,0.673076928,2.677595615,0.428036869,9.829999924,6.239999771,1.830000043,34.73999786
1.682352901,0.529450476,0.952775478,0.547683895,17.85000038,30.38999939,12.06999969,40.36999893
2.248862028,0.600938976,1.541666627,1.207885265,6.589999676,10.64999962,1.919999957,2.789999962
2.594699383,0.589414597,1.174999952,0.75,15.47000408,12.47000217,2.000000477,12.60000229
0.647058845,0.552078485,0.663822532,0.904677868,24.30999947,21.40999794,5.860000134,11.32999992
0.987004101,0.458598733,1.370165706,0.636138618,14.62000275,37.68000793,7.240002155,56.560009
3.99000001,1.399323225,1.963963866,1.627737284,0.99999994,5.909999371,1.109999895,6.849999428
0.814573467,0.190000013,0.991666675,0.342633218,16.87999916,6.999999046,2.399999857,31.8999958
1.874637723,0.306830913,2.656862736,0.413043469,13.79999924,53.57999802,2.039999962,25.75999832
2.034812212,0.906565666,2.717647076,0.790203333,14.64999962,11.88000011,2.549999952,10.82000065
1.440397382,0.345665962,1.676470637,0.657425761,9.06000042,9.460000992,2.720000267,5.050000668
2.503717422,0.51326412,1.710526347,0.331494749,10.76000118,8.67000103,1.140000105,36.26000595
0.783821464,0.517753899,1.696296334,0.516097546,7.169999123,12.1099987,1.349999905,10.24999905
1.538116574,0.611909628,1.407017589,0.666528046,8.919999123,19.47999763,2.849999905,24.04999924
1.60915029,0.432663321,1.938223958,0.293193728,22.95000076,19.89999962,2.589999914,24.82999992
2.878155947,0.579970121,1.176656127,0.649747908,18.21999741,33.44999695,3.169999599,29.74999428
1.334905624,0.945533812,1.100000024,0.318936884,2.119999647,13.7699976,0.699999928,9.029998779
1.511469007,0.48433876,0.675630271,0.498226941,20.48999786,17.23999786,5.949999809,28.19999695
1.856035471,0.917438567,1.020746946,0.734060884,9.029998779,24.82999611,2.409999847,17.40999794
0.920000017,0.603621781,0.814516127,1.313390255,2.749999762,4.969999313,1.24000001,3.509999752
1.643069983,0.248723194,1.815789461,0.363849759,13.42000103,19.58000183,0.379999995,4.260000706
4.008797646,0.639776766,1.662538767,0.450980395,3.410000324,19.71000099,3.230000257,35.19000244
2.322336674,0.993322194,0.466666639,0.601382494,14.55000019,5.989999771,1.049999952,17.36000061
1.994614005,0.367777288,1.211087346,0.973645687,5.570000172,23.71000099,14.07000065,20.48999977
2.391504049,0.876564026,1.490592112,0.912671268,8.710001945,41.560009,0,5.840001106
0.52765727,0.523341537,0.833787441,0.689740419,36.87999725,12.20999908,3.669999599,16.1799984
1.626543164,0.455006331,1.765060306,0.76539278,12.96000004,7.889999866,1.659999967,9.420000076
1.158989549,0.352752864,0.404934675,0.520201981,13.46000195,15.62000084,13.78000164,9.900001526
0.831000507,0.395841658,0.392059565,0.551826239,19.29000282,25.01000404,4.030000687,10.13000107
1.179467082,0.422885567,1.709821463,0.254807681,12.75999832,4.019999504,2.239999771,47.83999252
1.101449251,0.40040344,0.728971958,0.158755064,16.55999756,19.82999802,5.349999428,76.47000122
1.548061609,0.601777792,2.089285612,0.533010542,18.82999611,22.49999428,4.479999065,22.7199955
1.883027554,0.506917,1.668141603,0.371154487,8.719999313,20.23999786,2.259999752,30.22999573
1.366988063,0.228886172,0.96808511,0.275267035,17.62999725,8.169999123,2.819999695,24.33999634
1.447312951,0.548771918,1.862499952,0.519395471,18.98000145,14.25000191,2.400000334,19.85000229
1.464419484,0.419005752,1.402173877,0.443930626,8.010000229,29.56999969,0.920000076,34.59999847
2.097744465,0.573302448,1.714285731,0.839968145,2.660000086,12.96000004,1.049999952,12.56000042
1.958562136,0.79247272,0.845454574,0.775835872,20.02999687,28.4299984,3.299999952,13.15999794
