,salesprice,calcacres,ENGMeanScaleScore15,median_income,age,totbath,rmtot,rmbed,fixtot,fixhalf,fixaddl,fourthquart,pct_renter_occupied,pct_above_f,pct_below_f,MATHMeanScaleScore15,pct_HSdiploma,log_median_income,sqft,lon,plon,lat,plat,pct_white,pct_black,pct_collegeDegree,median_house_value,HHsize,tract_cover,total_crime_house
4709,1100000,1.0331,532.1655329,250001,39,2.5,6,2,10,1,2,0,0,1,0,518.5190157,100,12.4292202,3683,-84.41066473,0,33.82919548,0,96.28697294,0,78.03278689,841100,3.51,32.21593024,0.074971165
4710,349000,0.1616,532.1655329,250001,95,2,6,2,12,2,5,0,0,0,1,518.5190157,100,12.4292202,1209,-84.40783155,0,33.8362442,0,96.28697294,0,78.03278689,841100,3.51,32.21593024,0.074971165
4711,461000,0.4838,532.1655329,61944,59,2,5,2,8,0,2,0,50.1996008,0,1,518.5190157,98.27705031,11.03398603,1900,-84.42653137,0,33.83471796,0,89.86909505,5.293113261,72.84631289,646600,1.67,32.21593024,0.074971165
4712,975000,0.4787,532.1655329,61944,12,4.5,10,4,16,1,2,0,50.1996008,1,0,518.5190157,98.27705031,11.03398603,4886,-84.42338393,0,33.83870148,0,89.86909505,5.293113261,72.84631289,646600,1.67,32.21593024,0.074971165
4713,1575000,0.7117,532.1655329,250001,64,2.5,10,4,10,1,2,1,0,1,0,518.5190157,100,12.4292202,4797,-84.40853012,0,33.83583301,0,96.28697294,0,78.03278689,841100,3.51,32.21593024,0.074971165
4714,1456000,0.8133,532.1655329,250001,11,6,16,6,34,2,15,0,0,1,0,518.5190157,100,12.4292202,6445,-84.4088015,0,33.83597561,0,96.28697294,0,78.03278689,841100,3.51,32.21593024,0.074971165
4715,1248000,0.4683,532.1655329,188214,8,3.5,12,4,24,1,13,0,3.925619835,1,0,518.5190157,100,12.14533489,4781,-84.42362847,0,33.84444023,0,93.03754266,2.457337884,92.87330317,876700,3.03,32.21593024,0.074971165
4716,1799000,1.0053,532.1655329,188214,10,7,10,5,30,2,8,0,3.925619835,1,0,518.5190157,100,12.14533489,5836,-84.41972958,0,33.8423885,0,93.03754266,2.457337884,92.87330317,876700,3.03,32.21593024,0.074971165
4717,757500,0.2355,532.1655329,61944,58,3.5,13,5,16,1,5,0,50.1996008,1,0,518.5190157,98.27705031,11.03398603,2950,-84.42040271,0,33.83813172,0,89.86909505,5.293113261,72.84631289,646600,1.67,32.21593024,0.074971165
4718,1470000,0.5371,532.1655329,188214,25,6.5,10,5,23,1,3,0,3.925619835,1,0,518.5190157,100,12.14533489,5599,-84.4178426,0,33.84631555,0,93.03754266,2.457337884,92.87330317,876700,3.03,32.21593024,0.074971165
4719,1550000,0.629,532.1655329,61944,59,2,5,3,6,0,0,0,50.1996008,1,0,518.5190157,98.27705031,11.03398603,5400,-84.41416464,0,33.83337951,0,89.86909505,5.293113261,72.84631289,646600,1.67,32.21593024,0.074971165
4720,1800000,4.32,532.1655329,250001,80,4.5,11,4,16,1,2,1,0,1,0,518.5190157,100,12.4292202,4604,-84.41188117,0,33.82781413,0,96.28697294,0,78.03278689,841100,3.51,32.21593024,0.074971165
4721,1243100,1.0525,532.1655329,216667,58,3.5,8,4,16,1,5,0,3.384615385,0,0,518.5190157,100,12.28611689,6000,-84.41871742,0,33.85193358,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.047266515
4722,2275000,2.1,532.1655329,216667,11,1.5,3,1,7,1,2,0,3.384615385,1,0,518.5190157,100,12.28611689,8055,-84.42074608,0,33.86057819,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.047266515
4723,2690000,1,532.1655329,119630,11,7,15,5,31,2,9,0,56.86728395,1,0,518.5190157,100,11.69215893,9138,-84.42537583,0,33.87162106,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4724,739000,0.35,532.1655329,119630,24,3.5,7,3,15,1,4,0,56.86728395,0,1,518.5190157,100,11.69215893,4083,-84.43813585,0,33.86620697,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4725,1060000,1.3066,532.1655329,119630,13,4.5,12,5,20,1,6,1,56.86728395,1,0,518.5190157,100,11.69215893,5690,-84.41368222,0,33.87517906,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4726,1125000,1.0365,532.1655329,119630,58,2,7,3,11,0,5,0,56.86728395,1,0,518.5190157,100,11.69215893,5500,-84.41703526,0,33.87596594,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4727,2317000,1.1401,532.1655329,119630,60,3,9,4,11,0,2,1,56.86728395,1,0,518.5190157,100,11.69215893,10970,-84.41993579,0,33.86659578,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4728,781900,2.1,532.1655329,119630,63,2,7,3,8,0,2,0,56.86728395,0,1,518.5190157,100,11.69215893,10000,-84.426099,0,33.86773001,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4729,1267590,1.0395,532.1655329,216667,56,6,8,4,33,2,14,0,3.384615385,1,0,518.5190157,100,12.28611689,4514,-84.41169448,0,33.85342683,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.047266515
4730,3140000,0.8679,532.1655329,216667,15,6,18,5,33,2,14,0,3.384615385,1,0,518.5190157,100,12.28611689,9631,-84.42635968,0,33.85118331,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.047266515
4731,890000,1.0882,532.1655329,216667,59,3,8,3,13,0,4,0,3.384615385,0,1,518.5190157,100,12.28611689,2516,-84.41942794,0,33.85359802,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.047266515
4732,3648000,1.832,532.1655329,216667,9,7.5,17,6,40,1,17,0,3.384615385,1,0,518.5190157,100,12.28611689,5895,-84.41125223,0,33.86211797,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.047266515
4733,2525000,3.5,532.1655329,216667,21,7.5,11,6,31,1,8,1,3.384615385,1,0,518.5190157,100,12.28611689,6628,-84.41369142,0,33.8615181,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.047266515
4734,1650000,0.9831,532.1655329,216667,56,3.5,9,4,13,1,2,1,3.384615385,1,0,518.5190157,100,12.28611689,5233,-84.41327734,0,33.8556054,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.047266515
4735,1200000,1.154,532.1655329,119630,40,3,9,4,11,0,2,1,56.86728395,1,0,518.5190157,100,11.69215893,5507,-84.44092198,0,33.87198865,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4736,1935000,4.21,532.1655329,119630,42,5,15,4,22,2,6,0,56.86728395,1,0,518.5190157,100,11.69215893,7798,-84.44176158,0,33.87461646,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4737,1275000,1.964,532.1655329,119630,35,3.5,8,3,13,1,2,0,56.86728395,1,0,518.5190157,100,11.69215893,5579,-84.44544616,0,33.8746669,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4738,1245000,1.7888,532.1655329,216667,67,3,7,3,11,0,2,0,3.384615385,0,0,518.5190157,100,12.28611689,5687,-84.40802876,0,33.86417318,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.047266515
4739,1070000,1.0018,532.1655329,119630,48,4.5,12,4,27,1,13,0,56.86728395,1,0,518.5190157,100,11.69215893,3800,-84.44036217,0,33.86994419,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4740,2188000,1.8035,532.1655329,119630,30,4.5,9,4,16,1,2,1,56.86728395,1,0,518.5190157,100,11.69215893,5162,-84.42853506,0,33.87203025,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4741,1170000,0.8917,532.1655329,216667,18,2.5,8,4,13,1,5,0,3.384615385,0,0,518.5190157,100,12.28611689,4739,-84.42554118,0,33.85416752,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.047266515
4742,1250000,1.1693,532.1655329,216667,46,4.5,14,5,28,1,14,0,3.384615385,0,0,518.5190157,100,12.28611689,4889,-84.40925471,0,33.86956859,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.047266515
4743,2210000,2,532.1655329,119630,18,6,14,5,24,2,5,0,56.86728395,1,0,518.5190157,100,11.69215893,7277,-84.42333793,0,33.87750678,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4744,1910000,2,532.1655329,119630,47,4,9,5,15,2,2,1,56.86728395,1,0,518.5190157,100,11.69215893,9175,-84.42393437,0,33.87878257,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4745,2100000,1.0999,532.1655329,119630,19,6,10,5,25,2,6,0,56.86728395,1,0,518.5190157,100,11.69215893,6193,-84.42823376,0,33.86864208,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4746,1830000,1,532.1655329,119630,17,7,12,5,28,2,6,0,56.86728395,1,0,518.5190157,100,11.69215893,7834,-84.42635662,0,33.87056421,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4747,709700,0.23,532.1655329,119630,24,3,9,5,14,0,5,0,56.86728395,0,1,518.5190157,100,11.69215893,3092,-84.43680166,0,33.86525723,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4748,2800000,0.9641,532.1655329,216667,56,3.5,8,3,14,1,3,0,3.384615385,1,0,518.5190157,100,12.28611689,8461,-84.4150803,0,33.85422347,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.047266515
4749,2155000,1.5956,532.1655329,119630,10,6,19,4,26,2,7,0,56.86728395,1,0,518.5190157,100,11.69215893,9106,-84.43433954,0,33.87005854,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4750,805000,1.0028,532.1655329,119630,51,4,9,5,14,0,2,0,56.86728395,0,1,518.5190157,100,11.69215893,4000,-84.43829054,0,33.87090953,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4751,3700000,1.0359,532.1655329,119630,9,7.5,20,6,31,3,7,0,56.86728395,1,0,518.5190157,100,11.69215893,11820,-84.41538944,0,33.87479232,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4752,2300000,1.1066,532.1655329,119630,16,7.5,14,6,32,3,8,0,56.86728395,1,0,518.5190157,100,11.69215893,8886,-84.42432061,0,33.87002794,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4753,1315000,1.0708,532.1655329,216667,54,3.5,11,5,14,1,3,0,3.384615385,1,0,518.5190157,100,12.28611689,4804,-84.41493801,0,33.85790385,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.047266515
4754,3400000,1.2955,532.1655329,216667,15,6.5,11,6,29,1,9,1,3.384615385,1,0,518.5190157,100,12.28611689,6337,-84.42576893,0,33.85215337,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.047266515
4755,1780000,1.157,532.1655329,216667,56,5.5,14,5,30,1,13,0,3.384615385,1,0,518.5190157,100,12.28611689,5870,-84.41426295,0,33.85540094,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.047266515
4756,825000,1.0053,532.1655329,119630,61,3,6,5,11,0,2,0,56.86728395,0,1,518.5190157,100,11.69215893,2863,-84.42103868,0,33.87614372,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4757,1537500,1.3755,532.1655329,216667,70,3,7,3,15,0,6,0,3.384615385,1,0,518.5190157,100,12.28611689,6604,-84.42145339,0,33.85382221,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.051252847
4758,679000,1.0804,532.1655329,119630,61,2,8,3,10,0,4,0,56.86728395,0,1,518.5190157,100,11.69215893,3343,-84.43217135,0,33.86901022,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4759,1405000,2.9,532.1655329,119630,30,5.5,10,5,23,1,6,0,56.86728395,1,0,518.5190157,100,11.69215893,6173,-84.41316995,0,33.86708174,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4760,735000,1.0331,532.1655329,119630,56,3.5,8,4,13,1,2,0,56.86728395,0,1,518.5190157,100,11.69215893,3087,-84.41578825,0,33.87696265,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4761,980000,1.1522,532.1655329,119630,50,4,8,4,14,0,2,0,56.86728395,1,0,518.5190157,100,11.69215893,4271,-84.43727977,0,33.86947931,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4762,2250000,3.2,532.1655329,216667,56,5.5,11,5,22,1,5,0,3.384615385,1,0,518.5190157,100,12.28611689,2482,-84.40590688,0,33.85691074,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.051252847
4763,1125000,1.039,532.1655329,216667,32,5.5,9,4,21,1,4,0,3.384615385,0,1,518.5190157,100,12.28611689,5596,-84.42302598,0,33.85620906,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.051252847
4764,1525000,1.2948,532.1655329,216667,51,4,8,5,20,2,7,0,3.384615385,1,0,518.5190157,100,12.28611689,8732,-84.41419164,0,33.85914079,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.051252847
4765,1465000,2.4,532.1655329,119630,57,3,7,3,13,0,4,0,56.86728395,1,0,518.5190157,100,11.69215893,4257,-84.43351858,0,33.86661059,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4766,1550000,1.0887,532.1655329,216667,55,3.5,10,5,15,1,4,0,3.384615385,1,0,518.5190157,100,12.28611689,6074,-84.41601315,0,33.85786378,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.051252847
4767,1497500,1.6873,532.1655329,119630,52,3.5,8,4,15,1,4,1,56.86728395,1,0,518.5190157,100,11.69215893,6863,-84.43839125,0,33.87568021,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4768,530000,1,532.1655329,216667,41,4,9,4,14,0,2,1,3.384615385,0,1,518.5190157,100,12.28611689,5000,-84.42696875,0,33.86315049,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.051252847
4769,2210000,1.8035,532.1655329,119630,29,4.5,9,4,16,1,2,0,56.86728395,1,0,518.5190157,100,11.69215893,5162,-84.42853506,0,33.87203025,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4770,864000,1.0193,532.1655329,119630,51,4.5,10,4,18,1,4,1,56.86728395,0,1,518.5190157,100,11.69215893,3279,-84.43649014,0,33.86905776,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4771,799000,1.3382,532.1655329,119630,55,2,7,3,8,0,2,0,56.86728395,0,1,518.5190157,100,11.69215893,3000,-84.41995149,0,33.86964318,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4772,855000,1.1849,532.1655329,119630,60,3.5,6,3,13,1,2,0,56.86728395,0,1,518.5190157,100,11.69215893,2988,-84.42054389,0,33.87324331,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4773,1000000,0.5862,532.1655329,216667,63,2.5,5,3,11,1,3,0,3.384615385,0,1,518.5190157,100,12.28611689,4100,-84.41996212,0,33.85968417,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.051252847
4774,1000000,0.8755,532.1655329,216667,53,5,10,5,23,0,8,0,3.384615385,0,1,518.5190157,100,12.28611689,4600,-84.4153161,0,33.85322257,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.051252847
4775,2940000,1.006,532.1655329,119630,12,7,12,4,26,2,4,0,56.86728395,1,0,518.5190157,100,11.69215893,12363,-84.42428252,0,33.87179221,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4776,2850000,3.8,532.1655329,216667,15,6.5,13,5,29,1,9,0,3.384615385,1,0,518.5190157,100,12.28611689,12500,-84.41878866,0,33.85571224,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.051252847
4777,656000,0.2,532.1655329,119630,22,3.5,6,3,15,1,4,0,56.86728395,0,1,518.5190157,100,11.69215893,3416,-84.43637559,0,33.86543751,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4778,2200000,1.5,532.1655329,119630,20,4.5,6,3,22,3,7,0,56.86728395,1,0,518.5190157,100,11.69215893,8000,-84.41536705,0,33.87267614,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4779,1255000,1.05,532.1655329,119630,34,6.5,10,5,22,1,2,0,56.86728395,1,0,518.5190157,100,11.69215893,6398,-84.43019974,0,33.87045475,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4780,1100000,2,532.1655329,119630,61,3.5,8,4,13,1,2,1,56.86728395,1,0,518.5190157,100,11.69215893,7285,-84.42746036,0,33.87516229,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4781,1650000,1.0331,532.1655329,119630,57,3,6,3,11,0,2,0,56.86728395,1,0,518.5190157,100,11.69215893,5062,-84.41701981,0,33.87677508,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4782,949900,1.0096,532.1655329,119630,50,2.5,12,4,20,1,12,0,56.86728395,0,0,518.5190157,100,11.69215893,3508,-84.41718848,0,33.87508381,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4783,2000000,1.7731,532.1655329,119630,9,4.5,10,4,19,1,5,0,56.86728395,1,0,518.5190157,100,11.69215893,7950,-84.43931195,0,33.87577854,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4784,3000000,0.9338,532.1655329,216667,14,6,11,5,27,2,8,0,3.384615385,1,0,518.5190157,100,12.28611689,9337,-84.42634968,0,33.8517159,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.051252847
4785,1275000,1.39,532.1655329,119630,51,4,9,4,20,2,7,0,56.86728395,1,0,518.5190157,100,11.69215893,5750,-84.41630466,0,33.87807694,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4786,865000,1.0719,532.1655329,216667,51,3.5,8,5,13,1,2,0,3.384615385,0,1,518.5190157,100,12.28611689,4537,-84.41515671,0,33.85991258,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.051252847
4787,1759000,1.782,532.1655329,119630,46,7,11,5,31,2,9,0,56.86728395,1,0,518.5190157,100,11.69215893,7492,-84.43816139,0,33.87321913,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4788,740000,0.7759,532.1655329,119630,45,2.5,7,3,10,1,2,0,56.86728395,0,1,518.5190157,100,11.69215893,2948,-84.4393512,0,33.86635612,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4789,920000,1.0041,532.1655329,119630,53,3,7,3,11,0,2,0,56.86728395,0,0,518.5190157,100,11.69215893,2850,-84.43551707,0,33.86906685,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4790,1675000,1.3167,532.1655329,119630,24,2.5,8,4,10,1,2,0,56.86728395,1,0,518.5190157,100,11.69215893,8300,-84.42726225,0,33.87817288,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4791,975300,0.8562,532.1655329,216667,53,8.5,9,5,32,1,6,0,3.384615385,0,1,518.5190157,100,12.28611689,8000,-84.4145309,0,33.85276325,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.051252847
4792,1100000,1.1605,532.1655329,119630,60,5,14,5,19,0,4,1,56.86728395,1,0,518.5190157,100,11.69215893,6408,-84.42051479,0,33.8779431,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4793,555000,1.4782,532.1655329,119630,54,2,6,3,8,0,2,0,56.86728395,0,1,518.5190157,100,11.69215893,2013,-84.41335765,0,33.87597873,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4794,1840000,0.9437,532.1655329,216667,47,5,10,4,25,2,9,0,3.384615385,1,0,518.5190157,100,12.28611689,6349,-84.41185561,0,33.86316846,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.051252847
4795,865000,1.8182,532.1655329,119630,55,2.5,7,4,10,1,2,0,56.86728395,0,1,518.5190157,100,11.69215893,13627,-84.41693546,0,33.8715221,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4796,2400000,2.03,532.1655329,119630,15,6.5,15,5,26,1,6,0,56.86728395,1,0,518.5190157,100,11.69215893,11406,-84.42462153,0,33.87666553,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4797,3840000,3.2,532.1655329,119630,20,8,14,6,35,4,9,1,56.86728395,1,0,518.5190157,100,11.69215893,14000,-84.42767128,0,33.87305684,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4798,730000,1.0365,532.1655329,119630,52,3.5,9,5,13,1,2,1,56.86728395,0,1,518.5190157,100,11.69215893,4366,-84.41665211,0,33.86746718,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4799,1290000,1.0708,532.1655329,216667,53,3.5,11,5,14,1,3,1,3.384615385,1,0,518.5190157,100,12.28611689,4804,-84.41493801,0,33.85790385,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.051252847
4800,1600000,1.5,532.1655329,216667,23,4,12,5,20,2,7,0,3.384615385,1,0,518.5190157,100,12.28611689,9062,-84.42349174,0,33.86174452,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.051252847
4801,975000,1.0505,532.1655329,216667,37,4,9,5,15,2,2,0,3.384615385,0,1,518.5190157,100,12.28611689,6251,-84.42380999,0,33.85667054,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.051252847
4802,1000743,1.6873,532.1655329,119630,52,3.5,8,4,15,1,4,0,56.86728395,1,0,518.5190157,100,11.69215893,6863,-84.43839125,0,33.87568021,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4803,1190000,1.196,532.1655329,119630,20,3.5,8,3,17,1,6,0,56.86728395,1,0,518.5190157,100,11.69215893,6134,-84.41953114,0,33.87439257,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4804,1278500,1.1693,532.1655329,216667,45,4.5,14,5,28,1,14,0,3.384615385,1,0,518.5190157,100,12.28611689,4889,-84.40925471,0,33.86956859,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.051252847
4805,1825000,1,532.1655329,119630,13,6,10,5,25,2,6,0,56.86728395,1,0,518.5190157,100,11.69215893,6895,-84.42429088,0,33.87102542,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.051252847
4806,3375000,1.4868,532.1655329,119630,56,3,7,4,12,0,3,0,56.86728395,1,0,518.5190157,100,11.69215893,7939,-84.43451163,0,33.8674583,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4807,1345000,1.0331,532.1655329,119630,29,4.5,9,5,23,1,9,0,56.86728395,1,0,518.5190157,100,11.69215893,4245,-84.43881957,0,33.86901138,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4808,650000,1.3189,532.1655329,119630,58,3,8,4,13,0,4,0,56.86728395,0,1,518.5190157,100,11.69215893,7133,-84.43301575,0,33.86356104,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4809,750000,1.0147,532.1655329,119630,56,3.5,7,4,13,1,2,0,56.86728395,0,1,518.5190157,100,11.69215893,5400,-84.4176653,0,33.86596878,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4810,1262500,1.0041,532.1655329,216667,49,3.5,9,4,16,1,5,0,3.384615385,0,0,518.5190157,100,12.28611689,4600,-84.417889,0,33.85784818,0,91.45299145,0.968660969,88.19157721,1206300,2.7,33.79388581,0.047266515
4811,955500,1.0108,532.1655329,119630,56,3,10,5,11,0,2,1,56.86728395,0,0,518.5190157,100,11.69215893,5031,-84.41766145,0,33.86690317,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4812,750000,1.0319,532.1655329,119630,61,3.5,8,3,15,1,4,1,56.86728395,0,1,518.5190157,100,11.69215893,3195,-84.42052202,0,33.87613742,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4813,1524500,1.1107,532.1655329,119630,14,4,6,5,15,2,2,0,56.86728395,1,0,518.5190157,100,11.69215893,8530,-84.43411163,0,33.864086,0,81.48959474,5.147864184,89.42307692,919600,2.1099999,33.79388581,0.047266515
4814,1193500,1.1455,532.1655329,172778,55,3,7,3,11,0,2,0,0,1,0,518.5190157,100,12.05976281,4730,-84.38508563,0,33.86236058,0,79.84361425,0,97.36180905,680000,2.6600001,31.01719248,0.033495146
4815,1170000,0.9495,532.1655329,250001,51,4,9,4,18,0,6,0,0,0,0,518.5190157,100,12.4292202,4562,-84.40667162,0,33.85221082,0,100,0,91.17259552,1188200,2.6900001,31.01719248,0.033495146
4816,750000,0.5096,532.1655329,54279,54,2,8,3,8,0,2,0,63.14199396,1,0,518.5190157,95.84541063,10.90189269,2709,-84.38706357,0,33.87028936,0,92.26804124,2.770618557,75.94202899,252000,1.5599999,31.01719248,0.033495146
4817,1550000,2.03,532.1655329,250001,65,3.5,8,4,14,1,3,0,0,1,0,518.5190157,100,12.4292202,4883,-84.39712604,0,33.85873991,0,100,0,91.17259552,1188200,2.6900001,31.01719248,0.033495146
4818,2900000,0.8113,532.1655329,54279,15,4.5,10,3,21,3,6,0,63.14199396,1,0,518.5190157,95.84541063,10.90189269,8663,-84.38899225,0,33.8619761,0,92.26804124,2.770618557,75.94202899,252000,1.5599999,31.01719248,0.033495146
4819,1647000,0.4017,532.1655329,250001,58,3,6,3,11,0,2,0,0,1,0,518.5190157,100,12.4292202,5038,-84.40413914,0,33.84393888,0,100,0,91.17259552,1188200,2.6900001,31.01719248,0.033495146
4820,1925000,1,532.1655329,250001,37,4,10,3,15,2,2,0,0,1,0,518.5190157,100,12.4292202,5960,-84.40125944,0,33.85205571,0,100,0,91.17259552,1188200,2.6900001,31.01719248,0.033495146
4821,1650000,0.4182,532.1655329,54279,59,2,9,4,8,0,2,0,63.14199396,1,0,518.5190157,95.84541063,10.90189269,7297,-84.38291076,0,33.86286647,0,92.26804124,2.770618557,75.94202899,252000,1.5599999,31.01719248,0.033495146
4822,852000,0.5183,532.1655329,250001,59,3,8,4,11,0,2,0,0,0,1,518.5190157,100,12.4292202,2428,-84.40357673,0,33.84001153,0,100,0,91.17259552,1188200,2.6900001,31.01719248,0.033495146
4823,1295000,0.161,532.1655329,250001,29,3.5,11,3,17,1,6,0,0,1,0,518.5190157,100,12.4292202,4090,-84.3960861,0,33.84502393,0,100,0,91.17259552,1188200,2.6900001,31.01719248,0.033495146
4824,1750000,0.9894,532.1655329,250001,63,3.5,9,4,13,1,2,0,0,1,0,518.5190157,100,12.4292202,6500,-84.39469379,0,33.86710871,0,100,0,98.05068226,956600,3.48,31.01719248,0.033495146
